28.898,1.169,0.021,-3.021,1.2,0.013,0.0
28.949,1.171,0.010,-1.377,1.2,0.013,0.0
29.000,1 .171,0.010,1.787,1.2,0.013,0.0
29.051,1.171,0.010,1.787,1.2,0.013,0.0
29.102,1.170,0.007 ,1.180,1.2,0.013,0.0
29.153,1.170,0.007,-1.154,1.2,0.013,0.0
29.204,1.170,0.007,1.807,1.2,0.013,0.0
2 9.255,1.169,0.007,2.479,1.2,0.013,0.0
29.306,1.169,0.007,2.479,1.2,0.013,0.0
29.357,1.16 9,0.007,1.2,0.013,0.0
30.683,1.170,0.004,-1.146,1.2,0.013,0.0
30.734,1.170,0.004,2.467,1.199,0.029,0.0
30.785,1.170,0.004,2.501,1.199,0.042,0.0
30.836,1.169,-0.001,-2.476,1.198,0.054,0.0
30.887,1.169,-0.001,-2.476,1.197,0.067,0.0
30.938,1.169,-0.001,1.823,1.195,0.08,0.0
30.989,1.170,0.004,-0.380,1.194,0.093,0.0
31.040,1.170,0.004,0.462,1.192,0.105,0.0
31.091,1.174,0.002,-3.098,1.19,0.118,0.0
31.142,1.174,0.002,-3.098,1.188,0.131,0.0
31.193,1.174,0.002,0.304,1.185,0.143,0.0
31.244,1.174,0.013,3.901,1.182,0.156,0.0
31.295,1.174,0.013,0.488,1.18,0.168,0.0
31.346,1.174,0.013,0.488,1.176,0.181,0.0
31.397,1.183,0.021,0.857,1.173,0.193,0.0
31.448,1.183,0.021,1.708,1.169,0.205,0.0
31.499,1.183,0.021,2.526,1.165,0.217,0.0
31.550,1.191,0.038,-0.569,1.161,0.229,0.0
31.601,1.191,0.038,-0.569,1.157,0.241,0.0
31.652,1.191,0.038,1.811,1.153,0.253,0.0
31.703,1.198,0.067,1.746,1.148,0.265,0.0
31.754,1.198,0.067,2.438,1.143,0.277,0.0
31.805,1.198,0.067,2.438,1.138,0.289,0.0
31.856,1.207,0.095,-3.128,1.132,0.3,0.0
31.907,1.207,0.095,1.134,1.127,0.312,0.0
31.958,1.209,0.139,3.080,1.121,0.323,0.0
32.009,1.209,0.139,1.167,1.115,0.335,0.0
32.060,1.209,0.139,1.167,1.109,0.346,0.0
32.111,1.213,0.176,1.795,1.102,0.357,0.0
32.162,1.213,0.176,3.895,1.096,0.368,0.0
32.213,1.213,0.176,5.268,1.089,0.379,0.0
32.264,1.210,0.217,5.268,1.082,0.389,0.0
32.315,1.210,0.217,-2.183,1.075,0.4,0.0
32.366,1.210,0.217,3.151,1.067,0.41,0.0
32.417,1.204,0.257,7.332,1.06,0.421,0.0
32.468,1.204,0.257,4.589,1.052,0.431,0.0
32.519,1.204,0.257,4.589,1.044,0.441,0.0
32.570,1.195,0.288,3.104,1.036,0.451,0.0
32.621,1.195,0.288,6.628,1.027,0.46,0.0
32.672,1.195,0.288,7.982,1.019,0.47,0.0
32.723,1.178,0.330,7.483,1.01,0.479,0.0
32.774,1.178,0.330,6.766,1.001,0.488,0.0
32.825,1.159,0.367,8.793,0.992,0.498,0.0
32.876,1.159,0.367,9.376,0.983,0.506,0.0
32.927,1.159,0.367,8.761,0.974,0.515,0.0
32.978,1.138,0.404,8.761,0.964,0.524,0.0
33.029,1.138,0.404,10.579,0.955,0.532,0.0
33.080,1.138,0.404,12.059,0.945,0.54,0.0
33.131,1.108,0.442,14.506,0.935,0.548,0.0
33.182,1.108,0.442,12.513,0.925,0.556,0.0
33.233,1.108,0.442,12.513,0.915,0.564,0.0
33.284,1.081,0.471,11.246,0.904,0.571,0.0
33.335,1.081,0.471,9.704,0.894,0.579,0.0
33.386,1.081,0.471,12.483,0.883,0.586,0.0
33.437,1.050,0.504,12.483,0.872,0.593,0.0
33.489,1.050,0.504,11.888,0.861,0.599,0.0
