29.744,0.945,0.010,88.085,1.0,0.02,91.146
29.795,0.945,0.010,87.873,1.0,0.02,91.146
29.846,0.968,-0.009,87.873,0.998,0.041,92.353
29.897,0.968,-0.009,86.638,0.998,0.041,92.353
29.948,0.989,-0.033,86.709,0.996,0.061,93.505
29.999,0.989,-0.033,87.003,0.996,0.061,93.505
30.050,0.989,-0.033,87.003,0.993,0.081,94.663
30.101,1.011,-0.042,89.153,0.993,0.081,94.663
30.203,1.011,-0.042,88.556,0.99,0.101,95.825
30.254,1.030,-0.057,89.435,0.985,0.121,97.003
30.305,1.030,-0.057,89.435,0.985,0.121,97.003
30.356,1.030,-0.057,90.904,0.98,0.141,98.187
30.407,1.047,-0.050,93.958,0.98,0.141,98.187
30.458,1.047,-0.050,93.406,0.974,0.16,99.329
30.509,1.047,-0.050,93.406,0.974,0.16,99.329
30.560,1.053,-0.095,93.139,0.967,0.179,100.487
30.611,1.053,-0.095,96.884,0.967,0.179,100.487
30.662,1.065,-0.068,94.867,0.959,0.198,101.666
30.713,1.065,-0.068,96.923,0.959,0.198,101.666
30.764,1.065,-0.068,96.923,0.95,0.217,102.867
30.815,1.073,-0.021,100.051,0.95,0.217,102.867
30.866,1.073,-0.021,99.391,0.941,0.235,104.022
30.917,1.073,-0.021,105.867,0.941,0.235,104.022
30.968,1.072,0.017,105.867,0.931,0.253,105.203
31.019,1.072,0.017,107.786,0.931,0.253,105.203
31.070,1.072,0.017,109.138,0.921,0.27,106.339
31.121,1.079,0.129,112.972,0.921,0.27,106.339
31.172,1.079,0.129,112.792,0.909,0.287,107.523
31.223,1.079,0.129,112.792,0.909,0.287,107.523
31.274,1.069,0.174,115.493,0.897,0.304,108.722
31.325,1.069,0.174,115.493,0.897,0.304,108.722
31.376,1.069,0.174,116.117,0.884,0.32,109.9
31.427,1.053,0.223,116.117,0.884,0.32,109.9
31.478,1.053,0.223,118.782,0.871,0.335,111.038
31.529,1.026,0.263,116.539,0.871,0.335,111.038
31.580,1.026,0.263,120.836,0.857,0.35,112.215
31.631,1.026,0.263,120.255,0.857,0.35,112.215
31.682,0.994,0.292,120.255,0.842,0.365,113.436
31.733,0.994,0.292,114.424,0.842,0.365,113.436
31.784,0.994,0.292,117.125,0.827,0.378,114.564
31.835,0.960,0.322,118.326,0.827,0.378,114.564
31.886,0.960,0.322,118.326,0.811,0.391,115.74
31.937,0.960,0.322,118.870,0.811,0.391,115.74
