0.054,-0.032,0.057,0.018,1.0,0.02,0.0
0.060,-0.026,0.334,0.086,0.998,0.04,0.0
0.061,-0.016,0.319,0.099,0.993,0.08,0.0
0.061,-0.007,0.175,0.089,0.99,0.1,0.0
0.043,-0.000,0.349,0.088,0.98,0.139,0.0
0.032,0.005,0.068,0.056,0.974,0.159,0.0
0.002,0.005,0.201,0.036,0.96,0.197,0.0
-0.018,0.003,-0.119,-0.016,0.951,0.215,0.0
-0.044,-0.004,-0.041,-0.051,0.942,0.233,0.0
-0.077,-0.016,-0.000,-0.102,0.922,0.268,0.0
-0.095,-0.030,-0.149,-0.161,0.911,0.285,0.0
-0.120,-0.048,-0.015,-0.189,0.886,0.317,0.0
-0.128,-0.050,-0.218,-0.235,0.873,0.333,0.0
-0.129,-0.050,-0.104,-0.213,0.859,0.348,0.0
-0.141,-0.050,-0.005,-0.208,0.83,0.376,0.0
-0.131,-0.050,-0.127,-0.215,0.815,0.389,0.0
-0.139,-0.050,-0.011,-0.212,0.782,0.413,0.0
-0.130,-0.050,-0.109,-0.222,0.765,0.424,0.0
-0.123,-0.050,-0.102,-0.226,0.747,0.434,0.0
-0.130,-0.050,-0.082,-0.217,0.712,0.453,0.0
-0.120,-0.050,-0.092,-0.212,0.693,0.461,0.0
-0.129,-0.050,-0.063,-0.218,0.655,0.475,0.0
-0.119,-0.050,-0.127,-0.219,0.636,0.481,0.0
-0.129,-0.050,-0.042,-0.217,0.595,0.491,0.0
-0.119,-0.050,-0.218,-0.238,0.575,0.494,0.0
-0.113,-0.050,-0.110,-0.209,0.555,0.497,0.0
-0.125,-0.050,-0.072,-0.211,0.515,0.5,0.0
-0.113,-0.050,-0.141,-0.213,0.495,0.5,0.0
-0.126,-0.050,-0.080,-0.211,0.454,0.498,0.0
-0.112,-0.050,-0.069,-0.188,0.434,0.496,0.0
-0.101,-0.050,-0.005,-0.157,0.394,0.489,0.0
-0.106,-0.050,-0.032,-0.173,0.375,0.484,0.0
-0.091,-0.050,0.020,-0.157,0.336,0.472,0.0
-0.102,-0.050,0.067,-0.152,0.317,0.465,0.0
-0.092,-0.050,0.078,-0.152,0.28,0.449,0.0
-0.086,-0.050,0.131,-0.138,0.28,0.449,0.0
-0.102,-0.050,0.085,-0.155,0.244,0.43,0.0
-0.094,-0.050,0.042,-0.169,0.227,0.419,0.0
-0.108,-0.050,0.005,-0.182,0.194,0.396,0.0
-0.103,-0.050,0.055,-0.161,0.178,0.383,0.0
-0.108,-0.050,-0.130,-0.204,0.146,0.354,0.0
-0.097,-0.050,-0.007,-0.164,0.132,0.339,0.0
-0.082,-0.050,-0.048,-0.167,0.119,0.324,0.0
-0.082,-0.050,-0.089,-0.163,0.094,0.292,0.0
-0.069,-0.050,0.001,-0.141,0.083,0.275,0.0
-0.063,-0.050,-0.126,-0.167,0.062,0.241,0.0
-0.049,-0.050,0.070,-0.105,0.052,0.223,0.0
-0.037,-0.050,0.036,-0.101,0.036,0.186,0.0
-0.029,-0.050,-0.080,-0.116,0.029,0.167,0.0
-0.017,-0.050,0.039,-0.083,0.017,0.128,0.0
-0.011,-0.050,-0.099,-0.112,0.012,0.108,0.0
0.000,-0.050,0.059,-0.058,0.005,0.069,0.0
0.011,-0.049,0.019,-0.061,0.005,0.069,0.0
0.018,-0.046,-0.052,-0.052,0.001,0.028,0.0
0.030,-0.042,0.049,-0.013,0.0,0.008,0.0
0.042,-0.035,-0.124,-0.034,0.001,-0.032,0.0
0.050,-0.027,0.061,0.027,0.003,-0.053,0.0
0.059,-0.021,0.000,0.021,0.006,-0.076,0.0
0.066,-0.011,-0.073,0.041,0.014,-0.115,0.0
0.069,-0.001,0.078,0.090,0.019,-0.135,0.0
