0,-0.054,0.923,0.064,1.22,NaN,NaN,NaN
0.47207,-0.054,0.923,0.064,NaN,NaN,NaN,NaN
0.5271,-0.054,0.923,0.064,NaN,1,-1,1
0.57715,-0.159,25.187,25.6,NaN,NaN,NaN,NaN
0.99767,-0.054,0.923,0.064,NaN,NaN,NaN,NaN
1.0526,-0.053,0.923,0.064,NaN,NaN,NaN,NaN
1.1027,-0.053,0.923,0.064,0,-0.1244,0.97871,0.20352
1.1577,-0.053,0.923,0.064,0.01,-0.12439,0.97869,0.20351
1.2131,-0.053,0.923,0.064,0.02,-0.12439,0.9787,0.20353
1.2627,-0.053,0.923,0.064,0.03,-0.12438,0.9787,0.20352
1.3177,-0.053,0.923,0.064,0.04,NaN,NaN,NaN
1.3677,-0.053,0.923,0.064,0.05,-0.12438,0.97868,0.20351
7.3822,0,0,0.255,0.06,-0.12438,0.97868,0.20351
2.5278,-0.053,0.923,0.064,0.07,-0.12441,0.97871,0.20347
2.5778,-0.053,0.923,0.064,0.08,-0.12437,0.97868,0.20352
2.6328,-0.054,0.923,0.063,0.09,-0.12439,0.97868,0.20353
2.6828,-0.054,0.923,0.063,0.1,-0.12438,0.9787,0.20352
2.7378,-0.054,0.923,0.063,0.11,-0.12439,0.97871,0.20351
2.7878,-0.054,0.923,0.063,0.12,-0.12439,0.97869,0.20353
2.8428,-0.054,0.923,0.063,0.13,-0.12437,0.97867,0.20353
2.8929,-0.054,0.923,0.063,0.14,-0.12438,0.97869,0.20352
2.9479,-0.054,0.923,0.063,0.15,-0.12438,0.97868,0.20352
2.9979,-0.054,0.923,0.063,0.16,-0.1244,0.97869,0.20347
3.0529,-0.054,0.923,0.063,0.17,-0.12437,0.97869,0.2035
3.1029,-0.054,0.923,0.063,0.18,-0.12438,0.97866,0.20351
3.1579,-0.054,0.923,0.063,0.19,-0.12439,0.97868,0.2035
3.2133,-0.055,0.923,0.062,0.2,-0.12441,0.9787,0.20351
3.2629,-0.055,0.923,0.062,0.21,-0.12439,0.97866,0.20351
3.3179,-0.055,0.923,0.062,0.22,-0.1244,0.9787,0.2035
3.368,-0.055,0.923,0.062,0.23,-0.12438,0.97869,0.2035
3.423,-0.055,0.923,0.062,0.24,-0.12441,0.9787,0.20349
3.473,-0.055,0.923,0.062,0.25,-0.1244,0.97867,0.20349
3.528,-0.055,0.923,0.063,0.26,-0.12441,0.97871,0.2035
3.578,-0.055,0.923,0.063,0.27,-0.12442,0.97872,0.2035
3.6331,-0.055,0.923,0.063,0.28,-0.12444,0.97871,0.20349
3.683,-0.055,0.923,0.063,0.29,-0.12441,0.97869,0.20347
3.738,-0.055,0.923,0.063,0.3,-0.12442,0.97871,0.20349
3.788,-0.055,0.923,0.063,0.31,-0.12445,0.97872,0.20348
3.8431,-0.055,0.923,0.063,0.32,-0.12442,0.97869,0.20348
3.8931,-0.055,0.923,0.063,0.33,-0.12441,0.9787,0.20351
3.9481,-0.055,0.923,0.063,0.34,-0.12443,0.97872,0.20349
