180.777,0.120,1.199,3.207,0,0,0
180.838,0.120,1.199,3.203,0,0,0
180.889,0.120,1.199,3.203,0,0,0
180.940,0.120,1.199,3.204,0,0,0
180.991,0.120,1.199,3.207,0,0,0
181.042,0.120,1.199,3.207,0,0,0
181.093,0.120,1.199,3.207,0,0,0
181.144,0.120,1.199,3.194,0,0,0
181.195,0.120,1.199,3.198,0,0,0
181.246,0.120,1.199,3.210,0,0,0
181.297,0.120,1.199,3.191,0,0,0
181.348,0.121,1.199,3.191,0,0,0
181.399,0.121,1.199,3.210,0,0,0
181.450,0.121,1.199,3.210,0,0,0
181.501,0.121,1.199,3.200,0,0,0
181.552,0.121,1.199,3.200,0,0,0
181.603,0.121,1.199,3.216,0,0,0
181.654,0.121,1.199,3.188,0,0,0
181.705,0.121,1.199,3.200,0,0,-1
181.756,0.121,1.199,3.204,0,0,0
181.807,0.121,1.199,3.204,0,0,0
181.858,0.121,1.199,3.197,0,0,0
181.909,0.120,1.199,3.200,0,0,0
181.960,0.120,1.199,3.210,0,0,0
182.011,0.120,1.199,3.194,0,0,0
182.062,0.120,1.199,3.194,0,0,0
182.113,0.120,1.199,3.216,0,0,0
182.164,0.120,1.199,3.210,0,0,0
182.215,0.121,1.199,3.207,0,0,0
182.266,0.121,1.199,3.207,0,0,0
182.317,0.121,1.199,3.207,0,0,0
182.368,0.121,1.199,3.210,0,0,0
182.419,0.121,1.199,3.203,0,0,0
182.470,0.120,1.198,3.210,0,0,0
182.521,0.120,1.198,3.210,0,0,0
182.572,0.120,1.198,3.197,0,0,0
182.623,0.120,1.198,3.200,0,0,0
182.674,0.120,1.198,3.213,0,0,0
182.725,0.120,1.198,3.213,0,0,0
182.776,0.121,1.198,3.197,0,0,0
182.827,0.121,1.198,3.219,0,0,0
182.878,0.121,1.198,3.210,0,0,0
182.929,0.121,1.198,3.204,0,0,0
182.980,0.121,1.198,3.204,0,0,0
183.031,0.121,1.198,3.213,0,0,0
183.082,0.121,1.197,3.213,0,0,0
183.133,0.121,1.197,3.210,0,0,0
183.184,0.121,1.197,3.210,0,0,0
183.235,0.121,1.197,3.206,0,0,0
183.286,0.121,1.197,3.207,0,0,0
183.337,0.121,1.197,3.216,0,0,0
183.388,0.121,1.197,3.194,0,0,0
183.439,0.121,1.197,3.194,0,0,0
183.490,0.121,1.197,3.210,0,0,0
183.541,0.121,1.197,3.210,0,0,0
183.592,0.121,1.197,3.210,0,0,0
183.643,0.121,1.197,3.200,0,0,0
183.694,0.121,1.197,3.200,0,0,0
183.745,0.121,1.197,3.201,0,0,0
183.796,0.121,1.197,3.203,0,0,0
183.847,0.121,1.197,3.216,0,0,0
183.898,0.121,1.197,3.216,0,0,0
183.949,0.121,1.198,3.210,0,0,0
184.000,0.121,1.198,3.207,0,0,0
184.051,0.121,1.198,3.210,0,0,0
184.102,0.121,1.198,3.197,0,0,0
184.153,0.121,1.198,3.197,0,0,0
184.204,0.121,1.198,3.207,0,0,0
184.255,0.121,1.198,3.203,0,0,0
184.306,0.121,1.198,3.207,0,0,0
184.357,0.121,1.198,3.207,0,0,0
184.408,0.121,1.198,3.210,0,0,0
184.459,0.121,1.198,3.200,0,0,0
184.510,0.120,1.198,3.194,0,0,0
184.561,0.120,1.198,3.216,0,0,0
184.612,0.120,1.198,3.216,0,0,0
184.663,0.120,1.198,3.210,0,0,0
184.714,0.120,1.198,3.210,0,0,0
184.765,0.120,1.198,3.207,0,0,0
184.816,0.120,1.198,3.207,0,0,0
184.867,0.120,1.198,3.206,0,0,0
184.918,0.120,1.198,3.213,0,0,0
184.969,0.120,1.198,3.213,0,0,0
185.020,0.120,1.198,3.210,0,0,0
185.071,0.120,1.198,3.210,0,0,0
185.122,0.120,1.198,3.210,0,0,0
185.173,0.120,1.198,3.210,0,0,0
185.224,0.120,1.198,3.206,0,0,0
185.275,0.120,1.198,3.192,0,0,0
185.326,0.120,1.198,3.192,0,0,0
185.377,0.120,1.198,3.207,0,0,0
185.428,0.120,1.198,3.216,0,0,0
185.479,0.120,1.198,3.206,0,0,0
185.530,0.120,1.198,3.206,0,0,0
185.581,0.120,1.198,3.198,0,0,0
185.632,0.119,1.199,3.200,0,0,0
185.683,0.119,1.199,3.210,0,0,0
185.734,0.119,1.199,3.206,0,0,0
185.785,0.119,1.199,3.206,0,0,0
185.836,0.119,1.199,3.201,0,0,0
185.887,0.119,1.199,3.197,0,0,0
185.938,0.119,1.198,3.210,0,0,0
185.989,0.119,1.198,3.210,0,0,0
186.040,0.119,1.198,3.219,0,0,0
186.091,0.119,1.198,3.216,0,0,0
186.142,0.119,1.198,3.197,0,0,0
186.193,0.119,1.198,3.213,0,0,0
186.244,0.120,1.198,3.213,0,0,0
186.295,0.120,1.198,3.216,0,0,0
186.346,0.120,1.198,3.201,0,0,0
186.397,0.120,1.198,3.222,0,0,0
186.448,0.120,1.198,3.222,0,0,0
186.499,0.119,1.198,3.219,0,0,0
186.550,0.119,1.198,3.201,0,0,0
186.601,0.119,1.198,3.201,0,0,0
186.652,0.119,1.198,3.213,0,0,0
186.703,0.119,1.198,3.213,0,0,0
186.754,0.119,1.198,3.213,0,0,0
186.805,0.119,1.197,3.203,0,0,0
186.856,0.119,1.197,3.213,0,0,0
186.907,0.119,1.197,3.207,0,0,0
186.958,0.119,1.197,3.207,0,0,0
187.009,0.119,1.197,3.216,0,0,0
187.060,0.119,1.197,3.222,0,0,0
187.111,0.119,1.197,3.213,0,0,0
187.162,0.119,1.197,3.213,0,0,0
187.213,0.119,1.197,3.219,0,0,0
187.264,0.119,1.197,3.216,0,0,0
187.315,0.119,1.197,3.216,0,0,0
187.366,0.118,1.198,3.216,0,0,0
187.417,0.118,1.198,3.216,0,0,0
187.468,0.118,1.198,3.216,0,0,0
187.519,0.118,1.198,3.203,0,0,0
187.621,0.118,1.198,3.207,0,7,-7
187.672,0.119,1.198,3.216,1,9,-11
187.723,0.119,1.198,3.197,1,9,-10
187.774,0.119,1.198,3.197,0,10,-10
187.876,0.119,1.198,3.210,0,10,-11
