776.828,-0.046,0.113,3.142,0,0,0
776.889,-0.046,0.113,3.149,0,0,0
776.940,-0.046,0.113,3.149,0,0,0
776.991,-0.046,0.114,3.159,0,0,0
777.042,-0.046,0.114,3.155,0,0,0
777.093,-0.046,0.114,3.161,0,0,0
777.144,-0.046,0.114,3.166,0,0,0
777.195,-0.046,0.114,3.166,0,0,0
777.246,-0.046,0.113,3.163,0,0,0
777.297,-0.046,0.113,3.163,0,0,0
777.348,-0.046,0.113,3.164,0,0,0
777.399,-0.046,0.113,3.164,0,0,0
777.450,-0.046,0.113,3.157,0,0,0
777.501,-0.046,0.113,3.156,0,0,0
777.552,-0.046,0.113,3.166,0,0,0
777.603,-0.046,0.113,3.157,0,0,0
777.654,-0.046,0.113,3.157,0,0,0
777.705,-0.046,0.113,3.152,0,0,0
777.756,-0.046,0.113,3.156,0,0,0
777.807,-0.046,0.113,3.156,0,0,0
777.858,-0.047,0.113,3.156,0,0,0
777.909,-0.047,0.113,3.149,0,0,0
777.960,-0.047,0.113,3.159,0,0,0
778.011,-0.047,0.113,3.138,0,0,0
778.062,-0.047,0.113,3.155,0,0,0
778.113,-0.047,0.113,3.155,0,0,0
778.164,-0.047,0.113,3.163,0,0,0
778.215,-0.047,0.113,3.152,0,0,0
778.266,-0.047,0.113,3.160,0,0,0
778.317,-0.047,0.113,3.160,0,0,0
778.368,-0.047,0.113,3.163,0,0,0
778.419,-0.048,0.114,3.161,0,0,0
778.470,-0.048,0.114,3.152,0,0,0
778.521,-0.048,0.114,3.162,0,0,0
778.572,-0.048,0.114,3.162,0,0,0
778.623,-0.048,0.114,3.163,0,0,0
778.674,-0.049,0.114,3.155,0,0,0
778.725,-0.049,0.114,3.160,0,0,0
778.776,-0.049,0.114,3.160,0,9,-9
778.827,-0.049,0.114,3.155,0,13,-13
778.878,-0.049,0.114,3.152,0,13,-13
778.929,-0.049,0.114,3.145,0,15,-14
778.980,-0.048,0.113,3.121,0,15,-15
779.031,-0.048,0.113,3.121,0,15,-15
779.082,-0.048,0.113,3.120,0,15,-14
779.133,-0.048,0.113,3.114,0,15,-15
779.184,-0.048,0.113,3.107,1,15,-15
779.235,-0.048,0.113,3.122,-4,15,-14
779.287,-0.049,0.102,3.122,-10,15,-14
779.338,-0.049,0.102,3.134,-11,15,-11
779.389,-0.049,0.102,3.137,-12,16,-11
779.440,-0.049,0.102,3.152,-12,15,-9
779.491,-0.049,0.102,3.152,-12,16,-10
779.542,-0.051,0.068,3.186,-11,15,-9
779.593,-0.051,0.068,3.181,-12,16,-9
779.644,-0.051,0.068,3.204,-12,16,-9
779.696,-0.051,0.068,3.203,-7,15,-10
779.747,-0.051,0.068,3.203,-3,16,-11
779.798,-0.051,0.068,3.204,0,15,-13
779.849,-0.042,0.013,3.175,3,16,-13
779.900,-0.042,0.013,3.172,1,15,-13
779.951,-0.042,0.013,3.172,0,15,-14
780.002,-0.042,0.013,3.153,0,15,-14
780.053,-0.042,0.013,3.146,0,15,-14
780.104,-0.042,0.013,3.141,-1,15,-14
780.155,-0.020,-0.060,3.131,0,15,-15
780.206,-0.020,-0.060,3.131,0,15,-14
780.257,-0.020,-0.060,3.130,0,15,-14
780.308,-0.020,-0.060,3.124,0,15,-14
780.359,-0.020,-0.060,3.119,0,14,-14
780.410,0.003,-0.145,3.119,0,15,-14
780.461,0.003,-0.145,3.119,0,15,-14
780.512,0.003,-0.145,3.114,0,15,-14
780.563,0.003,-0.145,3.089,0,14,-14
780.614,0.003,-0.145,3.090,0,15,-14
780.665,0.003,-0.145,3.090,1,15,-14
780.716,0.030,-0.229,3.078,0,14,-14
780.767,0.030,-0.229,3.081,0,15,-14
780.818,0.030,-0.229,3.081,0,14,-14
780.869,0.030,-0.229,3.067,0,15,-14
780.920,0.030,-0.229,3.067,0,14,-14
780.971,0.030,-0.229,3.079,0,15,-14
781.022,0.046,-0.314,3.066,0,14,-13
781.073,0.046,-0.314,3.060,0,15,-15
781.124,0.046,-0.314,3.060,0,14,-14
781.175,0.046,-0.314,3.054,0,14,-13
781.226,0.046,-0.314,3.045,0,15,-14
781.277,0.053,-0.400,3.048,0,14,-14
781.328,0.053,-0.400,3.059,0,14,-14
781.379,0.053,-0.400,3.059,0,15,-14
781.430,0.053,-0.400,3.051,0,14,-14
781.481,0.053,-0.400,3.038,0,14,-15
781.532,0.053,-0.400,3.056,0,14,-14
781.583,0.059,-0.487,3.056,0,15,-14
781.634,0.059,-0.487,3.050,0,14,-14
781.685,0.059,-0.487,3.029,0,14,-14
781.736,0.059,-0.487,3.041,0,14,-14
781.787,0.059,-0.487,3.043,0,15,-15
781.838,0.065,-0.573,3.043,0,14,-14
781.889,0.065,-0.573,3.058,0,14,-14
781.940,0.065,-0.573,3.042,0,14,-14
781.991,0.065,-0.573,3.034,0,15,-14
782.042,0.065,-0.573,3.034,0,14,-14
782.093,0.065,-0.573,3.048,0,14,-14
782.144,0.070,-0.658,3.046,0,14,-14
782.195,0.070,-0.658,3.062,0,15,-14
782.246,0.070,-0.658,3.062,0,14,-14
782.297,0.070,-0.658,3.062,0,14,-14
782.348,0.070,-0.658,3.053,0,15,-14
782.399,0.070,-0.658,3.049,0,14,-14
782.450,0.074,-0.743,3.032,0,14,-14
782.501,0.074,-0.743,3.058,0,14,-14
782.552,0.074,-0.743,3.052,0,14,-14
782.603,0.074,-0.743,3.070,0,14,-14
782.654,0.074,-0.743,3.060,0,14,-14
782.705,0.078,-0.828,3.057,0,14,-15
782.756,0.078,-0.828,3.057,0,14,-14
782.807,0.078,-0.828,3.081,0,14,-14
782.858,0.078,-0.828,3.089,0,15,-14
782.909,0.078,-0.828,3.083,0,14,-14
782.960,0.078,-0.828,3.099,0,14,-14
783.011,0.082,-0.912,3.099,0,14,-14
783.062,0.082,-0.912,3.093,0,14,-14
783.113,0.082,-0.912,3.100,0,14,-14
783.164,0.082,-0.912,3.113,0,14,-14
783.215,0.082,-0.912,3.113,0,14,-14
783.266,0.082,-0.912,3.118,0,14,-14
783.317,0.087,-1.001,3.127,0,15,-15
783.368,0.087,-1.001,3.123,0,14,-14
783.419,0.087,-1.001,3.133,0,14,-14
783.470,0.087,-1.001,3.133,0,14,-14
783.521,0.087,-1.001,3.118,0,14,-14
783.572,0.092,-1.091,3.141,0,14,-14
783.623,0.092,-1.091,3.157,0,14,-14
783.674,0.092,-1.091,3.157,0,14,-14
783.725,0.092,-1.091,3.135,0,15,-14
783.776,0.092,-1.091,3.160,0,14,-14
783.827,0.092,-1.091,3.169,0,14,-14
783.878,0.092,-1.180,3.183,0,14,-14
783.929,0.092,-1.180,3.183,0,14,-14
783.980,0.092,-1.180,3.176,0,14,-15
784.031,0.092,-1.180,3.170,0,14,-14
784.082,0.092,-1.180,3.191,0,14,-14
784.133,0.092,-1.180,3.191,0,14,-14
784.184,0.090,-1.270,3.191,0,14,-14
784.235,0.090,-1.270,3.213,0,14,-13
784.286,0.090,-1.270,3.184,0,15,-14
784.337,0.090,-1.270,3.213,1,14,-15
