6.011,-2.344,2.812,-2.195,0.000,-1,1,1
6.062,-2.344,2.812,-2.196,0.000,0,0,0
6.113,-2.348,2.812,-2.191,0.000,0,0,0
6.164,-2.348,2.812,-2.196,0.000,0,0,0
6.215,-2.346,2.812,-2.196,0.000,0,0,0
6.266,-2.346,2.812,-2.188,0.000,0,0,0
6.317,-2.348,2.809,-2.195,0.000,0,0,0
6.368,-2.348,2.809,-2.191,0.000,0,0,0
6.419,-2.348,2.808,-2.191,0.000,0,0,0
6.470,-2.348,2.808,-2.177,0.000,0,0,0
6.521,-2.348,2.808,-2.187,0.000,0,0,0
6.572,-2.347,2.809,-2.200,0.000,0,0,0
6.623,-2.347,2.809,-2.182,0.000,0,0,0
6.674,-2.347,2.809,-2.182,0.000,0,0,0
6.725,-2.348,2.812,-2.196,0.000,0,0,0
6.776,-2.348,2.812,-2.196,0.000,0,0,0
6.827,-2.346,2.814,-2.176,0.000,0,0,0
6.878,-2.346,2.814,-2.176,0.000,0,0,0
6.929,-2.346,2.814,-2.187,0.000,1,0,0
6.980,-2.348,2.815,-2.187,0.000,0,0,0
7.031,-2.348,2.815,-2.186,0.000,0,10,-9
7.082,-2.348,2.815,-2.190,0.000,1,12,-13
7.134,-2.348,2.814,-2.190,0.000,0,14,-14
7.185,-2.348,2.814,-2.191,0.000,1,14,-14
7.237,-2.348,2.814,-2.176,0.000,-4,14,-14
7.289,-2.344,2.809,-2.177,0.000,0,2,-2
7.340,-2.344,2.809,-2.209,0.000,1,1,2
7.391,-2.338,2.797,-2.209,0.000,0,4,-3
7.442,-2.338,2.797,-2.218,0.000,-2,-1,0
7.493,-2.338,2.797,-2.200,0.000,0,0,-1
7.544,-2.329,2.782,-2.200,0.000,1,1,-1
7.595,-2.329,2.782,-2.200,0.000,1,1,0
7.646,-2.329,2.782,-2.222,0.000,0,0,0
7.697,-2.315,2.766,-2.217,0.000,-1,0,1
7.748,-2.315,2.766,-2.190,0.000,-10,-10,-9
7.799,-2.315,2.766,-2.059,0.000,-14,-14,-14
7.851,-2.309,2.754,-2.059,0.000,-15,5,-15
7.902,-2.309,2.754,-1.933,0.000,-15,10,-14
7.953,-2.304,2.746,-1.839,0.000,-14,10,-15
8.004,-2.304,2.746,-1.774,0.000,-15,9,-15
8.055,-2.304,2.746,-1.774,0.000,-15,-9,-15
8.107,-2.297,2.742,-1.687,0.000,-1,0,-2
8.158,-2.297,2.742,-1.659,0.000,2,1,2
8.209,-2.297,2.742,-1.665,0.000,-4,-3,-5
8.260,-2.277,2.736,-1.636,0.000,-1,0,-1
8.311,-2.277,2.736,-1.636,0.000,1,1,3
8.362,-2.277,2.736,-1.650,0.000,-1,1,1
8.413,-2.260,2.732,-1.643,0.000,1,1,-1
8.464,-2.260,2.732,-1.680,0.000,10,10,9
8.515,-2.260,2.732,-1.814,0.000,14,14,14
8.566,-2.240,2.728,-1.814,0.000,14,13,14
8.617,-2.240,2.728,-1.949,0.000,13,14,14
8.669,-2.230,2.728,-2.050,0.000,0,0,-1
8.720,-2.230,2.728,-2.003,0.000,-3,-3,-2
8.771,-2.230,2.728,-2.003,0.000,3,3,3
8.822,-2.236,2.734,-2.034,0.000,0,0,-1
8.873,-2.236,2.734,-2.041,0.000,-11,-10,-10
8.924,-2.236,2.734,-1.894,0.000,-15,-15,-14
8.975,-2.235,2.737,-1.779,0.000,-14,-14,-14
9.026,-2.235,2.737,-1.779,0.000,1,0,-1
9.077,-2.235,2.737,-1.733,0.000,0,3,3
9.128,-2.243,2.742,-1.744,0.000,-2,-3,-3
9.179,-2.243,2.742,-1.725,0.000,0,-1,0
9.230,-2.239,2.739,-1.725,0.000,1,3,0
9.281,-2.239,2.739,-1.749,0.000,0,0,0
9.332,-2.239,2.739,-1.738,0.000,9,9,8
9.383,-2.236,2.732,-1.858,0.000,15,14,14
9.434,-2.236,2.732,-1.913,0.000,0,1,-1
9.485,-2.236,2.732,-1.913,0.000,-12,-12,-11
9.536,-2.234,2.728,-1.822,0.000,-14,-13,-14
9.588,-2.234,2.728,-1.693,0.000,-1,-1,-1
9.639,-2.234,2.728,-1.759,0.000,12,12,11
9.690,-2.231,2.726,-1.884,0.000,14,14,14
9.741,-2.231,2.726,-1.884,0.000,14,14,14
9.793,-2.230,2.724,-2.024,0.000,-9,-8,-9
9.844,-2.230,2.724,-1.962,0.000,-1,-1,-1
9.895,-2.230,2.724,-2.033,0.000,11,12,11
9.946,-2.231,2.726,-2.033,0.000,-1,-1,1
9.997,-2.231,2.726,-2.079,0.000,-12,-12,-12
10.048,-2.231,2.726,-1.954,0.000,-14,-14,-14
10.099,-2.234,2.728,-1.823,0.000,-14,-14,-15
10.150,-2.234,2.728,-1.753,0.000,0,0,0
10.201,-2.234,2.728,-1.753,0.000,0,2,3
10.303,-2.234,2.728,-1.662,0.000,-15,-14,-15
10.405,-2.234,2.728,-1.564,0.000,-7,-5,-7
10.456,-2.234,2.728,-1.554,0.000,-12,-11,-12
10.507,-2.234,2.728,-1.426,0.000,-12,-12,-12
10.559,-2.234,2.728,-1.334,0.000,-1,0,-1
10.610,-2.234,2.728,-1.386,0.000,1,3,3
10.661,-0.433,1.099,-1.386,0.000,1,-3,-2
10.712,-0.433,1.099,-1.359,0.000,0,0,-2
10.763,-0.433,1.099,-1.366,0.000,-1,0,1
10.814,-0.433,1.099,-1.357,0.000,0,-2,0
10.865,-0.433,1.099,-1.357,0.000,0,0,-1
10.916,-0.751,1.374,-1.357,0.000,0,1,0
10.967,-0.751,1.374,-1.356,0.000,0,0,0
11.018,-0.751,1.374,-1.362,0.000,1,-1,0
11.069,-0.751,1.374,-1.354,0.000,0,0,0
11.120,-0.751,1.374,-1.354,0.000,0,0,0
11.171,-0.751,1.374,-1.344,0.000,0,0,0
11.222,-0.751,1.374,-1.348,0.000,0,0,0
11.273,-0.751,1.374,-1.350,0.000,0,0,0
11.324,-0.751,1.374,-1.337,0.000,0,0,0
11.375,-0.751,1.374,-1.337,0.000,0,0,0
11.426,-0.751,1.374,-1.359,0.000,0,0,0
11.477,-0.751,1.374,-1.363,0.000,0,0,0
11.528,-0.751,1.374,-1.346,0.000,0,0,0
11.579,-0.751,1.374,-1.346,0.000,0,0,0
11.630,0.731,0.035,-1.357,0.000,0,0,0
11.681,0.731,0.035,-1.364,0.000,0,0,0
11.732,0.731,0.035,-1.352,0.000,0,1,0
11.783,0.293,0.429,-1.361,0.000,0,0,0
11.834,0.293,0.429,-1.361,0.000,0,0,0
11.885,0.293,0.429,-1.348,0.000,0,0,0
11.936,0.293,0.429,-1.360,0.000,0,0,1
11.987,0.293,0.429,-1.364,0.000,0,0,0
12.038,0.293,0.429,-1.364,0.000,0,0,0
12.089,-0.319,0.980,-1.379,0.000,0,0,0
12.140,-0.319,0.980,-1.367,0.000,0,0,0
12.191,-0.319,0.980,-1.365,0.000,0,0,0
12.242,-0.319,0.980,-1.364,0.000,0,0,0
12.293,-0.319,0.980,-1.364,0.000,-1,0,0
12.344,-0.422,1.073,-1.367,0.000,0,0,0
12.395,-0.422,1.073,-1.369,0.000,0,0,0
12.446,-0.422,1.073,-1.366,0.000,0,0,0
12.497,-0.427,1.079,-1.366,0.000,0,0,0
12.548,-0.427,1.079,-1.354,0.000,0,0,1
12.599,-0.427,1.079,-1.366,0.000,0,0,0
12.650,-0.427,1.078,-1.359,0.000,0,0,0
12.701,-0.427,1.078,-1.359,0.000,0,0,0
12.752,-0.427,1.078,-1.359,0.000,0,0,0
12.803,-0.427,1.078,-1.358,0.000,0,0,0
12.854,-0.427,1.078,-1.359,0.000,0,0,0
12.905,0.398,0.334,-1.366,0.000,0,0,0
12.956,0.398,0.334,-1.358,0.000,0,0,0
13.007,0.398,0.334,-1.358,0.000,0,0,0
13.058,0.398,0.333,-1.352,0.000,0,0,0
13.109,0.398,0.333,-1.363,0.000,0,0,0
13.160,0.398,0.333,-1.358,0.000,0,0,0
13.211,0.398,0.333,-1.358,0.000,0,0,0
13.262,0.398,0.333,-1.361,0.000,0,0,0
13.313,0.398,0.333,-1.379,0.000,0,0,0
13.364,0.398,0.333,-1.358,0.000,0,0,0
13.466,0.800,-0.025,-1.360,0.000,0,1,-1
13.517,0.800,-0.025,-1.370,0.000,0,10,-9
13.568,0.800,-0.025,-1.362,0.000,0,13,-13
13.619,0.800,-0.030,-1.373,0.000,0,14,-14
13.670,0.800,-0.030,-1.373,0.000,0,14,-14
13.721,0.800,-0.030,-1.364,0.000,0,15,-14
13.772,0.800,-0.030,-1.358,0.000,0,14,-14
13.823,0.800,-0.030,-1.360,0.000,0,15,-15
13.874,0.800,-0.030,-1.350,0.000,0,14,-14
13.925,0.800,-0.030,-1.350,0.000,0,15,-14
13.976,0.800,-0.030,-1.361,0.000,0,14,-15
14.027,1.015,-0.189,-1.362,0.000,0,15,-14
14.078,1.015,-0.189,-1.342,0.000,0,14,-14
14.129,1.015,-0.189,-1.342,0.000,0,15,-15
14.181,1.055,-0.189,-1.343,0.000,9,15,-2
14.232,1.055,-0.189,-1.408,0.000,13,16,1
14.283,1.055,-0.189,-1.496,0.000,14,16,0
14.334,1.098,-0.193,-1.572,0.000,-1,14,-9
14.385,1.098,-0.193,-1.572,0.000,1,13,-14
14.436,1.098,-0.193,-1.560,0.000,1,14,-14
14.487,1.098,-0.193,-1.566,0.000,-3,14,-15
14.538,1.098,-0.193,-1.552,0.000,-1,15,-14
14.589,1.098,-0.193,-1.543,0.000,2,14,-14
14.640,1.098,-0.193,-1.543,0.000,0,15,-15
14.691,1.098,-0.193,-1.549,0.000,0,14,-14
14.742,1.098,-0.193,-1.559,0.000,-1,15,-15
14.793,1.098,-0.193,-1.532,0.000,0,14,-14
14.895,1.098,-0.193,-1.582,0.000,13,16,0
14.998,1.098,-0.193,-1.755,0.000,14,16,-1
15.049,1.098,-0.193,-1.844,0.000,13,15,-1
15.100,1.098,-0.193,-1.844,0.000,14,15,-1
15.151,1.098,-0.193,-1.917,0.000,13,16,-1
15.202,1.098,-0.193,-2.002,0.000,14,15,-1
15.253,1.098,-0.193,-2.092,0.000,13,15,-1
15.304,1.098,-0.193,-2.092,0.000,13,16,-1
15.355,1.098,-0.193,-2.148,0.000,13,15,-1
15.406,1.098,-0.193,-2.240,0.000,12,15,-2
15.457,-1.861,2.610,-2.333,0.000,14,16,-1
15.508,-1.861,2.610,-2.396,0.000,13,15,-1
15.559,-1.861,2.610,-2.396,0.000,13,16,-2
15.610,-1.844,2.593,-2.498,0.000,13,15,-1
15.661,-1.844,2.593,-2.567,0.000,13,15,-2
15.712,-1.834,2.577,-2.660,0.000,13,16,-1
15.763,-1.834,2.577,-2.751,0.000,14,15,-2
15.814,-1.834,2.577,-2.751,0.000,-10,6,-10
15.865,-1.829,2.558,-2.727,0.000,-13,-2,-16
15.916,-1.829,2.558,-2.637,0.000,-14,3,-16
15.968,-1.829,2.558,-2.573,0.000,-3,11,-14
16.019,-1.826,2.540,-2.573,0.000,-1,15,-14
16.070,-1.826,2.540,-2.567,0.000,-2,14,-15
16.121,-1.826,2.540,-2.565,0.000,-1,15,-15
16.172,-1.822,2.517,-2.562,0.000,0,15,-14
16.223,-1.822,2.517,-2.569,0.000,0,15,-15
16.274,-1.822,2.484,-2.569,0.000,0,14,-15
16.325,-1.822,2.484,-2.543,0.000,1,15,-15
16.376,-1.822,2.484,-2.563,0.000,0,15,-14
16.427,-1.818,2.446,-2.553,0.000,0,15,-15
16.478,-1.818,2.446,-2.553,0.000,0,15,-15
16.530,-1.818,2.446,-2.551,0.000,-10,3,-15
16.581,-1.812,2.403,-2.482,0.000,-13,4,-17
16.632,-1.812,2.403,-2.404,0.000,-13,3,-15
16.683,-1.812,2.403,-2.351,0.000,-1,10,-15
16.734,-1.808,2.359,-2.351,0.000,2,14,-14
16.785,-1.808,2.359,-2.345,0.000,-5,14,-14
16.836,-1.804,2.318,-2.325,0.000,0,14,-15
16.887,-1.804,2.318,-2.342,0.000,0,15,-14
16.938,-1.804,2.318,-2.341,0.000,-10,3,-15
16.989,-1.797,2.279,-2.304,0.000,-14,3,-17
17.040,-1.797,2.279,-2.190,0.000,-2,10,-14
17.091,-1.797,2.279,-2.180,0.000,2,14,-13
17.142,-1.788,2.239,-2.195,0.000,-3,14,-15
17.193,-1.788,2.239,-2.195,0.000,-2,14,-14
17.245,-1.788,2.239,-2.163,0.000,-9,4,-16
17.296,-1.781,2.204,-2.111,0.000,0,7,-16
17.347,-1.781,2.204,-2.110,0.000,0,13,-14
17.398,-1.781,2.204,-2.115,0.000,-1,13,-14
17.449,-1.781,2.204,-2.115,0.000,1,14,-14
17.500,-1.781,2.204,-2.097,0.000,1,15,-15
17.551,-1.781,2.204,-2.089,0.000,-6,13,-15
17.602,-1.781,2.204,-2.047,0.000,-11,2,-16
17.653,-1.781,2.204,-2.047,0.000,-14,3,-17
17.705,-1.781,2.204,-1.975,0.000,-1,10,-14
17.756,-1.781,2.204,-1.932,0.000,0,14,-14
17.807,-1.781,2.204,-1.938,0.000,-2,14,-14
17.858,-1.781,2.204,-1.929,0.000,1,14,-14
17.909,-1.781,2.204,-1.929,0.000,0,15,-15
17.960,-1.781,2.204,-1.938,0.000,-1,14,-14
18.011,-1.781,2.204,-1.918,0.000,-1,14,-14
18.062,-1.781,2.204,-1.922,0.000,0,15,-15
18.113,-1.781,2.204,-1.922,0.000,0,14,-15
18.164,-1.781,2.204,-1.919,0.000,0,14,-14
18.215,-1.781,2.204,-1.934,0.000,0,15,-14
18.267,-1.781,2.204,-1.935,0.000,-9,3,-16
18.318,-1.781,2.204,-1.844,0.000,-13,2,-16
18.369,-1.781,2.204,-1.844,0.000,-13,3,-15
18.420,0.180,0.354,-1.750,0.000,-14,1,-16
18.473,0.180,0.354,-1.682,0.000,-1,9,-15
18.524,0.223,0.320,-1.686,0.000,1,15,-14
18.575,0.223,0.320,-1.682,0.000,-1,14,-14
18.626,0.223,0.320,-1.682,0.000,1,14,-14
18.677,0.223,0.320,-1.685,0.000,1,15,-15
18.728,0.223,0.320,-1.701,0.000,0,14,-14
18.779,0.223,0.320,-1.683,0.000,-1,15,-15
18.830,0.223,0.320,-1.683,0.000,0,14,-15
18.881,0.223,0.320,-1.694,0.000,0,15,-14
18.932,0.223,0.320,-1.693,0.000,0,14,-15
18.983,0.223,0.320,-1.676,0.000,0,14,-14
19.034,0.223,0.320,-1.690,0.000,0,15,-15
19.085,-1.400,1.837,-1.690,0.000,0,14,-14
19.136,-1.400,1.837,-1.686,0.000,0,14,-15
19.187,-1.400,1.837,-1.694,0.000,1,15,-14
19.238,-1.362,1.817,-1.677,0.000,0,14,-14
19.289,-1.362,1.817,-1.691,0.000,0,15,-14
19.340,-1.362,1.817,-1.691,0.000,0,14,-15
19.391,-1.324,1.797,-1.687,0.000,0,14,-14
19.442,-1.324,1.797,-1.681,0.000,0,15,-14
19.493,-1.324,1.797,-1.690,0.000,0,14,-15
19.544,-1.288,1.778,-1.690,0.000,0,14,-14
19.595,-1.288,1.778,-1.691,0.000,0,14,-14
19.646,-1.251,1.759,-1.681,0.000,0,14,-14
19.697,-1.251,1.759,-1.677,0.000,0,15,-14
19.748,-1.251,1.759,-1.677,0.000,0,14,-15
19.799,-1.219,1.745,-1.677,0.000,0,15,-14
19.850,-1.219,1.745,-1.675,0.000,0,14,-14
